"","user","tweet","lokasi"
"929","cantika_vela","promo diskon elira willy cream sepatu sneakers wanita diskon checkout sekarang",""
"930","nirmalsalsabila","promo diskon blucrat sepatu pria casual sneaker jiren diskon checkout sekarang",""
"931","CvWaskito","warungsiboss sepatu anak anak sd sneakers perempuan gaya motif velcro love anti licin jungkook","Bogor"
"932","putridewia_a","promo diskon saba emo velcro all black sepatu sneakers casual pria wanita diskon checkout sekarang",""
"933","nirmalsalsabila","promo diskon leedoo sepatu pria sneakers casual sport tali air mesh fashion korea running shoes mr diskon checkout sekarang",""
"934","vidyaisvara","promo diskon gabino sepatu wanita sneakers olahraga casual lace minty white g ga diskon checkout sekarang",""
"935","NafiahSepti","pvn jin sepatu sneakers wanita sport shoes cek diskon",""
"936","BinarSneakersM","sepatu vans slip on pewter boleeeh di order my freeend size us eur cuma us eur cuma us eur cuma us eur cuma us eur cuma us eur cuma bisa kontak kami wa atau klik link di bio freeeen","Yogyakarta, Indonesia"
"937","pangscit","sepatu sneakers cewek yang keceable bisa dipakai buat jalanjalan nongki kuliah juga sepatunya empuk dan enggak bikin kaki sakit <U+3164><U+3164><U+3164><U+3164><U+0001D656> <U+0001D669><U+0001D65D><U+0001D667><U+0001D65A><U+0001D656><U+0001D659>",""
"938","pramukaupdate","sepatu sneakers kets kuliah h ","Yogyakarta, Indonesia"
"939","DistroPramuka","sepatu sneakers kets kuliah h ","Yogyakarta - Indonesia"
"940","vidua_a","kerja pakai sepatu sneakers high heels running shoes saking jauhnya office sama gerbang utama harus jalan kamu tapi kenapa badan gue makin melar","Banten-Indonesia"
"941","pramukaupdate","sepatu sneakers casual kuliah v ","Yogyakarta, Indonesia"
"942","DistroPramuka","sepatu sneakers casual kuliah v ","Yogyakarta - Indonesia"
"943","pramukaupdate","sepatu sneakers kuliah v ","Yogyakarta, Indonesia"
"944","DistroPramuka","sepatu sneakers kuliah v ","Yogyakarta - Indonesia"
"945","pramukaupdate","sepatu sneakers olahraga running ksd","Yogyakarta, Indonesia"
"946","DistroPramuka","sepatu sneakers olahraga running ksd","Yogyakarta - Indonesia"
"947","racunshpeecheck","sepatu putih wanita import perempuan sepatu cewek sneakers terbaru olahraga jalan modis sp cek diskon",""
"948","pramukaupdate","sepatu sneakers traveling ksc","Yogyakarta, Indonesia"
"949","DistroPramuka","sepatu sneakers traveling ksc","Yogyakarta - Indonesia"
"950","xxvloveu","cek sovella alexa sepatu sneakers olahraga sport kets putih hitam wanita import sp dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"951","xxvloveu","cek pvn yeri sepatu sneakers wanita casual sport shoes dengan harga rp rp dapatkan di shopee sekarang","Central Java, Indonesia"
"952","xxvloveu","cek sepatu sneaker wanita model terbaru flowr jj sepatu olahraga wanita sepatu putih yoga import original dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"953","xxvloveu","cek pvn daesung sepatu sneakers sepatu casual wanita shoes dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"954","xxvloveu","cek gifly suga sepatu wanita sneakers korea import f dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"955","xxvloveu","cek aerostreet rose putih natural peach sepatu sneakers casual sport pria wanita aero street jj dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"956","xxvloveu","cek pvn wonwoo sepatu sneakers wanita sport shoes casual dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"957","id_myfashion","flash sale leedoo sepatu pria casual sneaker running sport shoes mr diskon checkout sekarang","Indonesia"
"958","xxvloveu","cek justlook yoona sepatu sneakers wanita sneakers shoes fashion korea dengan harga rp rp dapatkan di shopee sekarang","Central Java, Indonesia"
"959","pramukaupdate","sepatu sneakers running sport ksr","Yogyakarta, Indonesia"
"960","DistroPramuka","sepatu sneakers running sport ksr","Yogyakarta - Indonesia"
"961","Distaliaa1","free box sneakers wanita import kekinian sneaker korea ns sepatu wanita import terlaris cek diskon","jakarta"
"962","xxvloveu","cek pvn joonie sepatu sneakers wanita sport shoes dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"963","xxvloveu","cek panarybody sepatu pria sneakers pria trendi kekinian style casual modis sneakers hangout fashionable j j f dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"964","666nothereE","ando official sepatu sneakers curtiz",""
"965","666nothereE","elira freya sepatu sneakers wanita ef",""
"966","666nothereE","sepatu sneaker air force shadow cashmere",""
"967","xxvloveu","cek sovella levine sneakers sepatu wanita tali import sport dengan harga rp dapatkan di shopee sekarang","Central Java, Indonesia"
"968","TrueDealsClub","unisex leather warrior platform running sneakers <U+0001D5E6><U+0001D602><U+0001D5EF><U+0001D600><U+0001D5F0><U+0001D5FF><U+0001D5F6><U+0001D5EF><U+0001D5F2> <U+0001D5EE><U+0001D5FB><U+0001D5F1> <U+0001D5DA><U+0001D5F2><U+0001D601> <U+0001D7ED><U+0001D7F1> <U+0001D5FC><U+0001D5F3><U+0001D5F3> <U+0001D5EA><U+0001D5F2> <U+0001D5E6><U+0001D5F5><U+0001D5F6><U+0001D5FD> <U+0001D5EA><U+0001D5FC><U+0001D5FF><U+0001D5F9><U+0001D5F1><U+0001D604><U+0001D5F6><U+0001D5F1><U+0001D5F2> sepatumurah sepatu sneakersmurah nicekicks sneakersinwholesales menboots bbnaija shoestyle heels","United States"
"969","masitowae","promo diskon sovella rachel sepatu sneakers boots formal kerja wanita import diskon checkout sekarang","Kediri, Jawa Timur"
"970","TrueDealsClub","unisex leather warrior platform running sneakers <U+0001D5E6><U+0001D602><U+0001D5EF><U+0001D600><U+0001D5F0><U+0001D5FF><U+0001D5F6><U+0001D5EF><U+0001D5F2> <U+0001D5EE><U+0001D5FB><U+0001D5F1> <U+0001D5DA><U+0001D5F2><U+0001D601> <U+0001D7ED><U+0001D7F1> <U+0001D5FC><U+0001D5F3><U+0001D5F3> <U+0001D5EA><U+0001D5F2> <U+0001D5E6><U+0001D5F5><U+0001D5F6><U+0001D5FD> <U+0001D5EA><U+0001D5FC><U+0001D5FF><U+0001D5F9><U+0001D5F1><U+0001D604><U+0001D5F6><U+0001D5F1><U+0001D5F2> sepatumurah sepatu sneakersmurah nicekicks ootd sneakernews converse nike supreme","United States"
"971","RatjoenBelanja","pvn kara sepatu sneakers tali casual wanita sport shoes black rating cek harga",""
"972","RatjoenBelanja","sepatu sneaker converse allstar kulit ct basic vitage hitam high size made ini vietnam rating cek harga",""
"973","RatjoenBelanja","original sepatu kasual sneakers pria pantofel kulit semi formal oxford full black terbaru sepatu distro mils premium exclusive sepatu series street casual sepatu kerja rating cek harga",""
"974","RatjoenBelanja","unerd yukkuri triple black sepatu sneakers casual pria wanita rating cek harga",""
"975","Iovelystuffs","sepatu sneakers",""
"976","Ghoein21","sepatu wanita d korea terbaru kekinian original asli import wanita sneakers hipzo official adalah produk lokal buatan anak negeri dengan kualitas premium yang mempunyai beragam mau yuk beli sekarang harga rp rp",""
"977","alviliaa_","promo diskon lvnatica brunella brown boots sepatu casual boots sepatu sneakers boots diskon checkout sekarang","Pasar induk"
"978","SaraAlamilla11","promo diskon leedoo sepatu pria casual sneaker running sport shoes mr diskon checkout sekarang","Indonesia"
"979","nirmalsalsabila","promo diskon ortuseight sepatu sneakers harvard hitam diskon checkout sekarang",""
"980","AniLest420","sevenday sepatu sneakers wanita korea import sport shoes putih h rating cek promo","jakarta"
"981","alviliaa_","promo diskon sepatu pria original running sepatu jogging sepatu sneakers cowok h brand original hipzo diskon checkout sekarang","Pasar induk"
"982","itobf1","promo diskon leedoo sepatu pria sneakers casual running fashion terbaru mr diskon checkout sekarang",""
"983","id_racunshopee","nadilastuff asli ombre sneakers bisa cod sepatu sneakers wanita orisinal import realpict kualitas terbaik diskon","Jakarta"
"984","brandlokalan","sepatu sneakers pria lisbon high link shopee",""
